1.596612620781486e+18 1484252226646421505 {}
1.596612620781486e+18 1345461797361504259 {}
1.596612620781486e+18 1155335864 {}
1.596612620781486e+18 1074129612 {}
1.596612620781486e+18 163570705 {}
1.596612620781486e+18 389840566 {}
1.596612620781486e+18 248735463 {}
1.596612620781486e+18 567508925 {}
1.596612620781486e+18 1052896620797460481 {}
1.596612620781486e+18 38254095 {}
1.596612620781486e+18 816157667882373120 {}
1.596612620781486e+18 381152398 {}
1.596612620781486e+18 1079769536730140672 {}
1.596612620781486e+18 1222257180 {}
1.596612620781486e+18 3122099613 {}
1.596612620781486e+18 1069636653353000962 {}
1.596612620781486e+18 1092979962 {}
1.596612620781486e+18 3044993235 {}
1.596612620781486e+18 1080277407867772930 {}
1.596612620781486e+18 140519774 {}
1.596612620781486e+18 1083472286089396224 {}
1.596612620781486e+18 245451804 {}
1.596612620781486e+18 950783972 {}
1.596612620781486e+18 85396297 {}
1.596612620781486e+18 823552974253342721 {}
1.596612620781486e+18 1348683154815655940 {}
1.596612620781486e+18 1080885078425784320 {}
1.596612620781486e+18 1260172386 {}
1.596612620781486e+18 161791703 {}
1.596612620781486e+18 23600262 {}
1.596612620781486e+18 798973032362606600 {}
1.596612620781486e+18 1410590874 {}
1.596612620781486e+18 2968451607 {}
1.596612620781486e+18 1078771401497161728 {}
1.596612620781486e+18 2962868158 {}
1.596612620781486e+18 1276403757224546304 {}
1.596612620781486e+18 816833925456789505 {}
1.596612620781486e+18 1079061579973439488 {}
1.596612620781486e+18 1880674038 {}
1.596612620781486e+18 1352760304271241218 {}
1.596612620781486e+18 817076257770835968 {}
1.596612620781486e+18 1276209702322438148 {}
1.596612620781486e+18 305216911 {}
1.596612620781486e+18 312134473 {}
1.596612620781486e+18 1077121945 {}
1.596612620781486e+18 1080573351914061825 {}
1.596612620781486e+18 1346205046036377601 {}
1.0166464439631217e+18 1484252226646421505 {}
1.0166464439631217e+18 1706328649 {}
1.0166464439631217e+18 89361934 {}
1.0166464439631217e+18 15147454 {}
1.0166464439631217e+18 914795144326631424 {}
1.0166464439631217e+18 3317547947 {}
1.0166464439631217e+18 928540129 {}
1.0166464439631217e+18 1123567690726166528 {}
1.0166464439631217e+18 2203470013 {}
1.0166464439631217e+18 1231440697141624832 {}
1.0166464439631217e+18 559920836 {}
1.0166464439631217e+18 473637671 {}
1.0166464439631217e+18 250426096 {}
8.509704770234614e+17 1484252226646421505 {}
8.509704770234614e+17 971275297063690240 {}
8.509704770234614e+17 823552974253342721 {}
1.5606687630826865e+18 1345461797361504259 {}
1.5606687630826865e+18 292552239 {}
1.5606687630826865e+18 1155335864 {}
1.5606687630826865e+18 163570705 {}
1.5606687630826865e+18 389840566 {}
1.5606687630826865e+18 248735463 {}
1.5606687630826865e+18 567508925 {}
1.5606687630826865e+18 816157667882373120 {}
1.5606687630826865e+18 1079769536730140672 {}
1.5606687630826865e+18 1222257180 {}
1.5606687630826865e+18 3122099613 {}
1.5606687630826865e+18 1069636653353000962 {}
1.5606687630826865e+18 1092979962 {}
1.5606687630826865e+18 3044993235 {}
1.5606687630826865e+18 1080277407867772930 {}
1.5606687630826865e+18 140519774 {}
1.5606687630826865e+18 1083472286089396224 {}
1.5606687630826865e+18 85396297 {}
1.5606687630826865e+18 823552974253342721 {}
1.5606687630826865e+18 1260172386 {}
1.5606687630826865e+18 161791703 {}
1.5606687630826865e+18 23600262 {}
1.5606687630826865e+18 1410590874 {}
1.5606687630826865e+18 2968451607 {}
1.5606687630826865e+18 2962868158 {}
1.5606687630826865e+18 1276403757224546304 {}
1.5606687630826865e+18 1880674038 {}
1.5606687630826865e+18 817076257770835968 {}
1.5606687630826865e+18 43963249 {}
1.5606687630826865e+18 47402168 {}
1.5606687630826865e+18 234014087 {}
1.5606687630826865e+18 312134473 {}
1.5606687630826865e+18 1077121945 {}
1.5606687630826865e+18 1080573351914061825 {}
1.5606687630826865e+18 24195214 {}
1.5606687630826865e+18 1082427779583541248 {}
1.5606687630826865e+18 1346205046036377601 {}
1.5711768663078666e+18 1155335864 {}
1.5711768663078666e+18 1074129612 {}
1.5711768663078666e+18 389840566 {}
1.5711768663078666e+18 248735463 {}
1.5711768663078666e+18 567508925 {}
1.5711768663078666e+18 38254095 {}
1.5711768663078666e+18 816157667882373120 {}
1.5711768663078666e+18 3122099613 {}
1.5711768663078666e+18 1069636653353000962 {}
1.5711768663078666e+18 1092979962 {}
1.5711768663078666e+18 3044993235 {}
1.5711768663078666e+18 1083472286089396224 {}
1.5711768663078666e+18 950783972 {}
1.5711768663078666e+18 85396297 {}
1.5711768663078666e+18 1080885078425784320 {}
1.5711768663078666e+18 161791703 {}
1.5711768663078666e+18 2968451607 {}
1.5711768663078666e+18 1078771401497161728 {}
1.5711768663078666e+18 2962868158 {}
1.5711768663078666e+18 817076257770835968 {}
1.5711768663078666e+18 305216911 {}
1.5711768663078666e+18 312134473 {}
1.5711768663078666e+18 1077121945 {}
1.5711768663078666e+18 1082427779583541248 {}
1.5457331387348746e+18 898565402346827779 {}
1.5457331387348746e+18 28817015 {}
1.5457331387348746e+18 467924781 {}
1.5457331387348746e+18 2293131060 {}
1.5457331387348746e+18 188019606 {}
1.5457331387348746e+18 381152398 {}
1.5457331387348746e+18 1083472286089396224 {}
1.5457331387348746e+18 15987376 {}
1.5457331387348746e+18 959417364810031104 {}
1.5457331387348746e+18 16850792 {}
1.5457331387348746e+18 1079061579973439488 {}
1.5457331387348746e+18 2724095695 {}
1.5721611332129915e+18 549230501 {}
1.5721611332129915e+18 1078362556476076033 {}
1.5721611332129915e+18 401067161 {}
1.5721611332129915e+18 263240535 {}
1.5721611332129915e+18 1071001777 {}
1.5721611332129915e+18 411040626 {}
1.5721611332129915e+18 1046759779773927425 {}
1.5721611332129915e+18 48882164 {}
1.5721611332129915e+18 4727987847 {}
1.5721611332129915e+18 559920836 {}
1.5721611332129915e+18 760218931 {}
1.5721611332129915e+18 257763043 {}
1.5721611332129915e+18 271092205 {}
8.289880641984922e+17 28817015 {}
8.289880641984922e+17 248735463 {}
8.289880641984922e+17 1079769536730140672 {}
8.289880641984922e+17 1078771401497161728 {}
8.289880641984922e+17 15987376 {}
8.289880641984922e+17 1175573460334055424 {}
8.289880641984922e+17 48882164 {}
8.289880641984922e+17 48617498 {}
8.289880641984922e+17 3506103441 {}
8.289880641984922e+17 24913074 {}
1.4947555517916447e+18 1345461797361504259 {}
1.4947555517916447e+18 716587184 {}
1.4947555517916447e+18 1155335864 {}
1.4947555517916447e+18 1074129612 {}
1.4947555517916447e+18 389840566 {}
1.4947555517916447e+18 567508925 {}
1.4947555517916447e+18 1069636653353000962 {}
1.4947555517916447e+18 245451804 {}
1.4947555517916447e+18 1080885078425784320 {}
1.4947555517916447e+18 1260172386 {}
1.4947555517916447e+18 161791703 {}
1.4947555517916447e+18 23600262 {}
1.4947555517916447e+18 2968451607 {}
1.4947555517916447e+18 16850792 {}
1.4947555517916447e+18 961300940 {}
1.4947555517916447e+18 305216911 {}
1.4947555517916447e+18 2724095695 {}
1852375052.0 898565402346827779 {}
1852375052.0 354300504 {}
1852375052.0 66936483 {}
1852375052.0 1276403757224546304 {}
1852375052.0 850970477023461376 {}
1852375052.0 1295131618185637888 {}
1852375052.0 1460190930 {}
1852375052.0 3506103441 {}
1852375052.0 2801989732 {}
1852375052.0 234014087 {}
1852375052.0 3219286745 {}
1852375052.0 32314377 {}
1852375052.0 779426536587919360 {}
358121495.0 1484252226646421505 {}
358121495.0 14083602 {}
358121495.0 1276209702322438148 {}
358121495.0 73537573 {}
1.4204651375096136e+18 1155335864 {}
1.4204651375096136e+18 1074129612 {}
1.4204651375096136e+18 1052896620797460481 {}
1.4204651375096136e+18 38254095 {}
1.4204651375096136e+18 816157667882373120 {}
1.4204651375096136e+18 1222257180 {}
1.4204651375096136e+18 1092979962 {}
1.4204651375096136e+18 245451804 {}
1.4204651375096136e+18 950783972 {}
1.4204651375096136e+18 85396297 {}
1.4204651375096136e+18 1080885078425784320 {}
1.4204651375096136e+18 1260172386 {}
1.4204651375096136e+18 161791703 {}
1.4204651375096136e+18 816833925456789505 {}
1.4204651375096136e+18 312134473 {}
1.4204651375096136e+18 1077121945 {}
59015205.0 898565402346827779 {}
59015205.0 2354022534 {}
59015205.0 2598288674 {}
59015205.0 772430100 {}
59015205.0 611325724 {}
59015205.0 959417364810031104 {}
59015205.0 1684336572 {}
59015205.0 48617498 {}
59015205.0 1428821807382020100 {}
59015205.0 3406224245 {}
59015205.0 436335782 {}
59015205.0 1277963228518072327 {}
59015205.0 2778972073 {}
59015205.0 2801989732 {}
59015205.0 4098211697 {}
59015205.0 233088988 {}
59015205.0 1348437255396974595 {}
59015205.0 234014087 {}
1.5450318085170831e+18 1279914598641086464 {}
1.5450318085170831e+18 2671700410 {}
1.5450318085170831e+18 209265675 {}
1.5450318085170831e+18 798479496194228224 {}
1.5450318085170831e+18 79773639 {}
1.5450318085170831e+18 1035561491343257602 {}
1.5450318085170831e+18 1213569829182963712 {}
1.5450318085170831e+18 1078362556476076033 {}
1.5450318085170831e+18 501274103 {}
1.5450318085170831e+18 81241849 {}
1.5450318085170831e+18 263240535 {}
1.5450318085170831e+18 2475271136 {}
1.5450318085170831e+18 411040626 {}
1.5450318085170831e+18 1046759779773927425 {}
1.5450318085170831e+18 559920836 {}
1.5450318085170831e+18 1499226091898249223 {}
1.5450318085170831e+18 610134792 {}
1.5450318085170831e+18 3169027770 {}
1.5450318085170831e+18 724736791614488576 {}
1.5450318085170831e+18 257763043 {}
1.4363352365567222e+18 1061252571350945792 {}
1.4363352365567222e+18 219753803 {}
1.4363352365567222e+18 190406636 {}
1.4363352365567222e+18 1584398464439537666 {}
1.4363352365567222e+18 846035218578493440 {}
1.4363352365567222e+18 777251762654810112 {}
1.4363352365567222e+18 1353788260078809090 {}
1.4363352365567222e+18 1388184828642832393 {}
1.4363352365567222e+18 378227170 {}
1.4363352365567222e+18 3301104286 {}
1.4363352365567222e+18 1046759779773927425 {}
1.4876359856765706e+18 1146078784392708098 {}
1.4876359856765706e+18 1584890280431554560 {}
1.4876359856765706e+18 1078362556476076033 {}
1.4876359856765706e+18 401067161 {}
1.4876359856765706e+18 378227170 {}
1.4876359856765706e+18 263240535 {}
1.4876359856765706e+18 1275835021077745667 {}
1.4876359856765706e+18 411040626 {}
1.4876359856765706e+18 1123567690726166528 {}
1.4876359856765706e+18 1046759779773927425 {}
1.4876359856765706e+18 1080277407867772930 {}
1.4876359856765706e+18 1231440697141624832 {}
1.4876359856765706e+18 760218931 {}
1.4876359856765706e+18 473637671 {}
1.4876359856765706e+18 271092205 {}
1.428625285734404e+18 1155335864 {}
1.428625285734404e+18 1074129612 {}
1.428625285734404e+18 163570705 {}
1.428625285734404e+18 38254095 {}
1.428625285734404e+18 1222257180 {}
1.428625285734404e+18 245451804 {}
1.428625285734404e+18 950783972 {}
1.428625285734404e+18 161791703 {}
1.428625285734404e+18 234014087 {}
1.428625285734404e+18 312134473 {}
1.428625285734404e+18 1077121945 {}
1.428625285734404e+18 24195214 {}
1.3197731836465684e+18 78624842 {}
1.3197731836465684e+18 18344104 {}
1.3197731836465684e+18 465132520 {}
1.3197731836465684e+18 1350242936 {}
1.3197731836465684e+18 1460190930 {}
1.3197731836465684e+18 17015207 {}
1.3197731836465684e+18 1963553718 {}
1.3197731836465684e+18 1540775022381244417 {}
1.3197731836465684e+18 93783830 {}
1.3197731836465684e+18 1509148901110165510 {}
1.3197731836465684e+18 42920554 {}
1.3197731836465684e+18 14372270 {}
1.3197731836465684e+18 425513372 {}
1.3197731836465684e+18 1285744604709609472 {}
1.3197731836465684e+18 1148026393 {}
1.3197731836465684e+18 2801989732 {}
1.3197731836465684e+18 473637671 {}
1.3197731836465684e+18 779426536587919360 {}
1.3778541532932383e+18 1484252226646421505 {}
1.3778541532932383e+18 1345461797361504259 {}
1.3778541532932383e+18 1155335864 {}
1.3778541532932383e+18 1074129612 {}
1.3778541532932383e+18 163570705 {}
1.3778541532932383e+18 38254095 {}
1.3778541532932383e+18 816157667882373120 {}
1.3778541532932383e+18 381152398 {}
1.3778541532932383e+18 1222257180 {}
1.3778541532932383e+18 3122099613 {}
1.3778541532932383e+18 1092979962 {}
1.3778541532932383e+18 140519774 {}
1.3778541532932383e+18 1348683154815655940 {}
1.3778541532932383e+18 1260172386 {}
1.3778541532932383e+18 161791703 {}
1.3778541532932383e+18 1410590874 {}
1.3778541532932383e+18 1352760304271241218 {}
1.3778541532932383e+18 861611548250394624 {}
1.3778541532932383e+18 1276209702322438148 {}
1.3778541532932383e+18 312134473 {}
1.3778541532932383e+18 1346205046036377601 {}
1.3778541532932383e+18 988942485828308992 {}
1.3778541532932383e+18 890675418780618753 {}
1.546739181195563e+18 59179684 {}
1.546739181195563e+18 567508925 {}
1.546739181195563e+18 1052896620797460481 {}
1.546739181195563e+18 816157667882373120 {}
1.546739181195563e+18 381152398 {}
1.546739181195563e+18 1069636653353000962 {}
1.546739181195563e+18 1080277407867772930 {}
1.546739181195563e+18 1083472286089396224 {}
1.546739181195563e+18 1080885078425784320 {}
1.546739181195563e+18 2962868158 {}
1.546739181195563e+18 1079061579973439488 {}
1.546739181195563e+18 1080573351914061825 {}
1.546739181195563e+18 1082427779583541248 {}
7.398361218914099e+17 18850526 {}
7.398361218914099e+17 2598288674 {}
7.398361218914099e+17 959417364810031104 {}
7.398361218914099e+17 48617498 {}
7.398361218914099e+17 473265732 {}
7.398361218914099e+17 192758932 {}
7.398361218914099e+17 609880296 {}
7.398361218914099e+17 18120905 {}
7.398361218914099e+17 2355633376 {}
7.398361218914099e+17 473637671 {}
1.5947648229687337e+18 1155335864 {}
1.5947648229687337e+18 1074129612 {}
1.5947648229687337e+18 163570705 {}
1.5947648229687337e+18 806906355214852096 {}
1.5947648229687337e+18 389840566 {}
1.5947648229687337e+18 248735463 {}
1.5947648229687337e+18 567508925 {}
1.5947648229687337e+18 1052896620797460481 {}
1.5947648229687337e+18 38254095 {}
1.5947648229687337e+18 188019606 {}
1.5947648229687337e+18 816157667882373120 {}
1.5947648229687337e+18 381152398 {}
1.5947648229687337e+18 1079769536730140672 {}
1.5947648229687337e+18 1222257180 {}
1.5947648229687337e+18 3122099613 {}
1.5947648229687337e+18 1069636653353000962 {}
1.5947648229687337e+18 1092979962 {}
1.5947648229687337e+18 3044993235 {}
1.5947648229687337e+18 1080277407867772930 {}
1.5947648229687337e+18 1083472286089396224 {}
1.5947648229687337e+18 245451804 {}
